日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
2017/9/4,臺指選擇權,CALL,自營商,81694,137755,79008,142952,2686,-5198,138444,437741,98463,564349,39981,-126608
2017/9/4,臺指選擇權,CALL,投信,0,0,0,0,0,0,175,613,175,1120,0,-507
2017/9/4,臺指選擇權,CALL,外資及陸資,24102,82031,24289,86428,-187,-4397,146114,1059303,32056,361077,114058,698226
2017/9/4,臺指選擇權,PUT,自營商,111476,162281,111880,169860,-404,-7579,148337,175990,260987,404199,-112650,-228209
2017/9/4,臺指選擇權,PUT,投信,0,0,0,0,0,0,175,71,175,96,0,-25
2017/9/4,臺指選擇權,PUT,外資及陸資,33287,92686,27439,79500,5848,13186,302285,539216,70252,221211,232033,318005
2017/9/5,臺指選擇權,CALL,自營商,98120,174528,111891,197814,-13771,-23286,131197,477893,104987,631061,26210,-153168
2017/9/5,臺指選擇權,CALL,投信,0,0,0,0,0,0,175,718,175,1278,0,-560
2017/9/5,臺指選擇權,CALL,外資及陸資,25286,83370,27827,92468,-2541,-9098,145402,1131362,33885,395867,111517,735495
2017/9/5,臺指選擇權,PUT,自營商,148462,181953,121835,151087,26627,30866,163292,172336,249315,360665,-86023,-188329
2017/9/5,臺指選擇權,PUT,投信,0,0,0,0,0,0,175,64,175,83,0,-19
2017/9/5,臺指選擇權,PUT,外資及陸資,33174,89082,29192,77136,3982,11946,307825,515812,71810,204962,236015,310850
2017/9/6,臺指選擇權,CALL,自營商,207723,304751,214371,352433,-6648,-47682,119335,373056,92608,550242,26727,-177186
2017/9/6,臺指選擇權,CALL,投信,0,0,0,0,0,0,175,464,175,910,0,-446
2017/9/6,臺指選擇權,CALL,外資及陸資,50845,136507,48847,130955,1998,5552,146276,980691,32657,334921,113619,645770
2017/9/6,臺指選擇權,PUT,自營商,248457,330807,226100,322003,22357,8804,151080,217258,236766,437237,-85686,-219979
2017/9/6,臺指選擇權,PUT,投信,0,0,0,0,0,0,175,74,175,101,0,-27
2017/9/6,臺指選擇權,PUT,外資及陸資,64045,158005,50159,127916,13886,30089,315288,626436,70182,243702,245106,382734
2017/9/7,臺指選擇權,CALL,自營商,140446,252394,138413,268160,2033,-15766,143593,353643,114833,529066,28760,-175423
2017/9/7,臺指選擇權,CALL,投信,0,0,0,0,0,0,175,341,175,744,0,-403
2017/9/7,臺指選擇權,CALL,外資及陸資,30686,107289,31672,115552,-986,-8263,148470,905321,35837,316131,112633,589190
2017/9/7,臺指選擇權,PUT,自營商,153266,280829,160050,324348,-6784,-43518,171506,271499,264016,561617,-92510,-290118
2017/9/7,臺指選擇權,PUT,投信,0,0,0,0,0,0,175,74,175,96,0,-22
2017/9/7,臺指選擇權,PUT,外資及陸資,39867,121635,33666,113325,6201,8310,324483,670198,73136,263807,251347,406391
2017/9/8,臺指選擇權,CALL,自營商,119291,227687,107424,209073,11867,18615,155575,462425,114948,633251,40627,-170826
2017/9/8,臺指選擇權,CALL,投信,0,0,0,0,0,0,175,551,175,1059,0,-508
2017/9/8,臺指選擇權,CALL,外資及陸資,31053,110495,28955,100852,2098,9643,149768,1050567,35037,367984,114731,682583
2017/9/8,臺指選擇權,PUT,自營商,168364,273574,185618,316196,-17254,-42622,187653,229273,297384,502832,-109731,-273559
2017/9/8,臺指選擇權,PUT,投信,0,0,0,0,0,0,175,59,175,76,0,-17
2017/9/8,臺指選擇權,PUT,外資及陸資,49222,132321,43598,136332,5624,-4010,337261,610583,80324,245387,256937,365196
2017/9/11,臺指選擇權,CALL,自營商,150298,314238,168352,354789,-18054,-40551,142944,425619,120371,635490,22573,-209871
2017/9/11,臺指選擇權,CALL,投信,0,0,0,0,0,0,175,490,175,1024,0,-534
2017/9/11,臺指選擇權,CALL,外資及陸資,44324,139255,53452,167943,-9128,-28688,145085,1035038,39482,385222,105603,649816
2017/9/11,臺指選擇權,PUT,自營商,219391,341214,194292,286929,25099,54285,203811,245214,288443,417812,-84632,-172598
2017/9/11,臺指選擇權,PUT,投信,0,0,0,0,0,0,175,33,175,46,0,-13
2017/9/11,臺指選擇權,PUT,外資及陸資,54182,140337,46839,142050,7343,-1713,345091,549240,80811,228434,264280,320806
2017/9/12,臺指選擇權,CALL,自營商,118084,212708,116406,189993,1678,22715,147299,453733,123048,650041,24251,-196308
2017/9/12,臺指選擇權,CALL,投信,0,0,0,0,0,0,175,525,175,1076,0,-551
2017/9/12,臺指選擇權,CALL,外資及陸資,40715,117150,33853,108057,6862,9093,150435,1071396,37970,394487,112465,676909
2017/9/12,臺指選擇權,PUT,自營商,179785,222122,176340,208309,3445,13814,221421,220885,302628,360663,-81207,-139778
2017/9/12,臺指選擇權,PUT,投信,0,0,0,0,0,0,175,17,175,23,0,-6
2017/9/12,臺指選擇權,PUT,外資及陸資,46932,107896,43717,111842,3215,-3947,355519,483071,88004,211042,267515,272029
2017/9/13,臺指選擇權,CALL,自營商,184793,213281,214557,251990,-29764,-38709,116919,301793,112731,513775,4188,-211982
2017/9/13,臺指選擇權,CALL,投信,0,0,0,0,0,0,175,214,175,613,0,-399
2017/9/13,臺指選擇權,CALL,外資及陸資,46569,117853,43146,113849,3423,4004,146295,864787,34903,306105,111392,558682
2017/9/13,臺指選擇權,PUT,自營商,239689,308621,228183,310527,11506,-1906,173623,232461,262489,391991,-88866,-159530
2017/9/13,臺指選擇權,PUT,投信,0,0,0,0,0,0,175,11,175,18,0,-7
2017/9/13,臺指選擇權,PUT,外資及陸資,68368,156260,53258,133412,15110,22849,360824,541955,82909,232606,277915,309349
2017/9/14,臺指選擇權,CALL,自營商,98177,140282,91574,133067,6603,7215,130086,318226,119305,525968,10781,-207742
2017/9/14,臺指選擇權,CALL,投信,0,0,427,551,-427,-551,175,197,602,1157,-427,-960
2017/9/14,臺指選擇權,CALL,外資及陸資,25642,80137,24283,82460,1359,-2324,149417,867241,36666,316597,112751,550644
2017/9/14,臺指選擇權,PUT,自營商,102673,145658,118165,183470,-15492,-37812,177283,207826,281641,388440,-104358,-180614
2017/9/14,臺指選擇權,PUT,投信,0,0,448,1497,-448,-1497,175,9,623,1535,-448,-1526
2017/9/14,臺指選擇權,PUT,外資及陸資,35851,87034,28259,88879,7592,-1845,369748,498413,84251,219122,285497,279291
2017/9/15,臺指選擇權,CALL,自營商,138622,183640,151319,188592,-12697,-4952,129359,354381,131275,583781,-1916,-229400
2017/9/15,臺指選擇權,CALL,投信,0,0,0,0,0,0,175,219,602,1404,-427,-1185
2017/9/15,臺指選擇權,CALL,外資及陸資,27809,95833,26895,86318,914,9516,152993,961622,39328,360958,113665,600664
2017/9/15,臺指選擇權,PUT,自營商,141499,203363,136042,190596,5457,12767,185355,177155,284256,325015,-98901,-147860
2017/9/15,臺指選擇權,PUT,投信,0,0,0,0,0,0,175,5,623,1240,-448,-1235
2017/9/15,臺指選擇權,PUT,外資及陸資,34760,92728,27848,78317,6912,14412,379713,440792,87304,184735,292409,256057
2017/9/18,臺指選擇權,CALL,自營商,146243,301966,131257,258973,14986,42993,136047,481289,122977,692432,13070,-211143
2017/9/18,臺指選擇權,CALL,投信,0,0,0,0,0,0,175,455,602,2207,-427,-1752
2017/9/18,臺指選擇權,CALL,外資及陸資,43639,140718,40673,135632,2966,5087,155246,1131569,38611,436239,116635,695330
2017/9/18,臺指選擇權,PUT,自營商,163536,193768,175308,204774,-11772,-11006,197453,151483,308126,284382,-110673,-132899
2017/9/18,臺指選擇權,PUT,投信,0,0,0,0,0,0,175,4,623,856,-448,-852
2017/9/18,臺指選擇權,PUT,外資及陸資,34569,87713,30208,78827,4361,8886,385334,357896,88564,146597,296770,211299
2017/9/19,臺指選擇權,CALL,自營商,133795,197601,174097,318657,-40302,-121056,125163,342548,152395,624370,-27232,-281822
2017/9/19,臺指選擇權,CALL,投信,0,0,0,0,0,0,175,109,602,1337,-427,-1228
2017/9/19,臺指選擇權,CALL,外資及陸資,44567,119235,35695,105103,8872,14132,165116,986523,39609,365669,125507,620854
2017/9/19,臺指選擇權,PUT,自營商,207254,263930,163522,221231,43732,42699,233309,280443,300250,346453,-66941,-66010
2017/9/19,臺指選擇權,PUT,投信,0,0,0,0,0,0,175,2,623,1055,-448,-1053
2017/9/19,臺指選擇權,PUT,外資及陸資,49844,117884,43580,98236,6264,19647,394827,453726,91793,190064,303034,263662
2017/9/20,臺指選擇權,CALL,自營商,252261,312696,295612,395794,-43351,-83098,67907,167106,56216,222904,11691,-55798
2017/9/20,臺指選擇權,CALL,投信,210,226,426,476,-216,-250,210,210,853,907,-643,-697
2017/9/20,臺指選擇權,CALL,外資及陸資,49437,146419,45797,135103,3640,11316,86640,459179,16257,122068,70383,337111
2017/9/20,臺指選擇權,PUT,自營商,290770,453658,315982,521183,-25212,-67525,102172,188966,163417,346235,-61245,-157269
2017/9/20,臺指選擇權,PUT,投信,210,247,435,443,-225,-196,210,257,883,1648,-673,-1391
2017/9/20,臺指選擇權,PUT,外資及陸資,84316,228051,72085,212708,12231,15343,216231,520710,52283,214468,163948,306242
2017/9/21,臺指選擇權,CALL,自營商,143840,248688,116408,218133,27432,30555,105263,253816,66140,283836,39123,-30020
2017/9/21,臺指選擇權,CALL,投信,0,0,0,0,0,0,210,252,853,1061,-643,-809
2017/9/21,臺指選擇權,CALL,外資及陸資,39975,128918,32427,117918,7548,11001,95500,528343,17569,149119,77931,379224
2017/9/21,臺指選擇權,PUT,自營商,141088,248691,144302,244020,-3214,4671,122328,176772,186787,293231,-64459,-116459
2017/9/21,臺指選擇權,PUT,投信,0,0,0,0,0,0,210,152,883,1016,-673,-864
2017/9/21,臺指選擇權,PUT,外資及陸資,52220,136376,38192,115268,14028,21108,231151,426067,53175,169052,177976,257015
2017/9/22,臺指選擇權,CALL,自營商,171887,256631,190707,269827,-18820,-13196,108942,169011,88639,207730,20303,-38719
2017/9/22,臺指選擇權,CALL,投信,0,0,0,0,0,0,210,92,853,401,-643,-309
2017/9/22,臺指選擇權,CALL,外資及陸資,45183,115190,39528,117158,5655,-1968,102540,374749,18954,107517,83586,267232
2017/9/22,臺指選擇權,PUT,自營商,214735,438088,186712,380881,28023,57207,151465,392096,187911,496376,-36446,-104280
2017/9/22,臺指選擇權,PUT,投信,0,0,0,0,0,0,210,331,883,2159,-673,-1828
2017/9/22,臺指選擇權,PUT,外資及陸資,73321,229748,53359,181074,19962,48674,251281,726403,53343,281129,197938,445274
2017/9/25,臺指選擇權,CALL,自營商,234102,313735,262358,319887,-28256,-6152,111935,154578,119887,180152,-7952,-25574
2017/9/25,臺指選擇權,CALL,投信,427,103,0,0,427,103,210,44,426,98,-216,-54
2017/9/25,臺指選擇權,CALL,外資及陸資,55642,140187,56575,143151,-933,-2963,105362,299043,22709,90356,82653,208687
2017/9/25,臺指選擇權,PUT,自營商,235161,558893,237480,551791,-2319,7102,167244,578214,206009,696465,-38765,-118251
2017/9/25,臺指選擇權,PUT,投信,36,37,0,0,36,37,210,499,847,3231,-637,-2732
2017/9/25,臺指選擇權,PUT,外資及陸資,87382,296912,80093,294669,7289,2243,261094,973298,55869,389200,205225,584098
2017/9/26,臺指選擇權,CALL,自營商,234867,325971,245259,286049,-10392,39922,129942,145735,148285,143587,-18343,2148
2017/9/26,臺指選擇權,CALL,投信,0,0,0,0,0,0,210,32,426,56,-216,-24
2017/9/26,臺指選擇權,CALL,外資及陸資,51950,124399,45564,112596,6386,11803,111703,248131,22664,71822,89039,176309
2017/9/26,臺指選擇權,PUT,自營商,248347,496936,244237,513427,4110,-16492,178284,727752,212939,890864,-34655,-163112
2017/9/26,臺指選擇權,PUT,投信,0,0,0,0,0,0,210,609,847,4181,-637,-3572
2017/9/26,臺指選擇權,PUT,外資及陸資,69323,193814,64295,183625,5028,10188,268324,1173796,58071,474582,210253,699214
2017/9/27,臺指選擇權,CALL,自營商,235057,348204,236999,386879,-1942,-38675,106596,183171,100179,205185,6417,-22014
2017/9/27,臺指選擇權,CALL,投信,216,2,215,25,1,-23,210,27,425,87,-215,-60
2017/9/27,臺指選擇權,CALL,外資及陸資,57825,163086,53997,150331,3828,12755,104330,280543,20447,80712,83883,199831
2017/9/27,臺指選擇權,PUT,自營商,223218,332270,247991,362916,-24773,-30646,129244,334604,187114,554991,-57870,-220387
2017/9/27,臺指選擇權,PUT,投信,189,3,192,69,-3,-66,210,404,850,2838,-640,-2434
2017/9/27,臺指選擇權,PUT,外資及陸資,64675,153561,59388,147300,5287,6261,262930,903871,53078,367783,209852,536088
2017/9/28,臺指選擇權,CALL,自營商,149837,230602,140377,254021,9460,-23419,133512,177944,117635,217329,15877,-39385
2017/9/28,臺指選擇權,CALL,投信,0,0,210,96,-210,-96,210,20,635,143,-425,-123
2017/9/28,臺指選擇權,CALL,外資及陸資,38032,105349,35832,107947,2200,-2599,108940,263275,22857,80087,86083,183188
2017/9/28,臺指選擇權,PUT,自營商,142742,261323,132569,258568,10173,2755,152455,353934,200152,577758,-47697,-223824
2017/9/28,臺指選擇權,PUT,投信,0,0,0,0,0,0,210,399,850,2903,-640,-2504
2017/9/28,臺指選擇權,PUT,外資及陸資,48886,132246,38619,122452,10267,9795,272655,918535,52536,375589,220119,542946
2017/9/29,臺指選擇權,CALL,自營商,126517,188525,111160,181012,15357,7513,153435,200037,122201,230585,31234,-30548
2017/9/29,臺指選擇權,CALL,投信,0,0,0,0,0,0,210,13,635,110,-425,-97
2017/9/29,臺指選擇權,CALL,外資及陸資,33498,90135,27254,80966,6244,9170,115125,268315,22798,79010,92327,189305
2017/9/29,臺指選擇權,PUT,自營商,108529,211013,115937,230603,-7408,-19589,153981,316288,209086,541977,-55105,-225689
2017/9/29,臺指選擇權,PUT,投信,0,0,0,0,0,0,210,299,850,2348,-640,-2049
2017/9/29,臺指選擇權,PUT,外資及陸資,40068,109549,33085,100302,6983,9247,279289,841770,52187,343902,227102,497868
2017/9/30,臺指選擇權,CALL,自營商,77476,144229,74225,126101,3251,18127,155934,260046,121449,277255,34485,-17209
2017/9/30,臺指選擇權,CALL,投信,0,0,0,0,0,0,210,16,635,149,-425,-133
2017/9/30,臺指選擇權,CALL,外資及陸資,15925,42492,9958,33922,5967,8570,119395,308099,21101,90566,98294,217533
2017/9/30,臺指選擇權,PUT,自營商,98145,137585,101952,122637,-3807,14948,157722,252382,216634,406478,-58912,-154096
2017/9/30,臺指選擇權,PUT,投信,0,0,0,0,0,0,210,158,850,1386,-640,-1228
2017/9/30,臺指選擇權,PUT,外資及陸資,12622,29087,9392,22901,3230,6187,281986,631304,51654,261424,230332,369880
2017/10/2,臺指選擇權,CALL,自營商,138569,272820,135993,249866,2576,22954,157975,381991,120914,353649,37061,28342
2017/10/2,臺指選擇權,CALL,投信,0,0,0,0,0,0,210,21,635,284,-425,-263
2017/10/2,臺指選擇權,CALL,外資及陸資,49119,118128,30456,105055,18663,13073,135651,388812,18694,112344,116957,276468
2017/10/2,臺指選擇權,PUT,自營商,162781,216739,169956,198115,-7175,18625,157983,203473,224070,301111,-66087,-97638
2017/10/2,臺指選擇權,PUT,投信,0,0,0,0,0,0,210,87,850,761,-640,-674
2017/10/2,臺指選擇權,PUT,外資及陸資,34197,71471,27656,62712,6541,8758,288519,475809,51646,191631,236873,284178
2017/10/3,臺指選擇權,CALL,自營商,120294,198617,128903,243752,-8609,-45135,159013,375545,130561,393304,28452,-17759
2017/10/3,臺指選擇權,CALL,投信,0,0,0,0,0,0,210,18,635,250,-425,-232
2017/10/3,臺指選擇權,CALL,外資及陸資,38033,107135,35269,101438,2764,5696,138514,397939,18793,115312,119721,282627
2017/10/3,臺指選擇權,PUT,自營商,156746,179882,142736,166275,14010,13608,178267,195662,230344,275612,-52077,-79950
2017/10/3,臺指選擇權,PUT,投信,0,0,0,0,0,0,210,62,850,587,-640,-525
2017/10/3,臺指選擇權,PUT,外資及陸資,37452,90345,37050,82244,402,8101,289945,439053,52670,174339,237275,264714
2017/10/5,臺指選擇權,CALL,自營商,184461,334403,179595,333163,4866,1241,107904,285284,99322,335277,8582,-49993
2017/10/5,臺指選擇權,CALL,投信,215,5,210,4,5,1,210,25,630,340,-420,-315
2017/10/5,臺指選擇權,CALL,外資及陸資,48851,143582,44375,126219,4476,17363,135242,444169,17333,108501,117909,335668
2017/10/5,臺指選擇權,PUT,自營商,174118,176331,211381,187087,-37263,-10755,127174,151043,200135,224865,-72961,-73822
2017/10/5,臺指選擇權,PUT,投信,192,2,188,23,4,-21,210,48,846,419,-636,-371
2017/10/5,臺指選擇權,PUT,外資及陸資,40771,77827,34757,66105,6014,11722,286022,370802,50993,133169,235029,237633
2017/10/6,臺指選擇權,CALL,自營商,132992,181352,114171,207673,18821,-26321,130159,290072,102756,364522,27403,-74450
2017/10/6,臺指選擇權,CALL,投信,0,0,0,0,0,0,210,18,630,354,-420,-336
2017/10/6,臺指選擇權,CALL,外資及陸資,31703,86514,29338,80758,2365,5756,138077,478070,17803,118557,120274,359513
2017/10/6,臺指選擇權,PUT,自營商,160424,167185,127916,154927,32508,12258,160633,153595,201086,210183,-40453,-56588
2017/10/6,臺指選擇權,PUT,投信,0,0,0,0,0,0,210,34,846,284,-636,-250
2017/10/6,臺指選擇權,PUT,外資及陸資,29156,66641,24556,59559,4600,7081,292756,351408,53147,121944,239609,229464
2017/10/11,臺指選擇權,CALL,自營商,296120,555103,287088,541442,9032,13661,115949,433768,90714,501872,25235,-68104
2017/10/11,臺指選擇權,CALL,投信,210,2,207,6,3,-4,210,29,627,883,-417,-854
2017/10/11,臺指選擇權,CALL,外資及陸資,85366,244020,74443,223428,10923,20592,149992,668721,21200,165304,128792,503417
2017/10/11,臺指選擇權,PUT,自營商,280446,293049,308892,286524,-28446,6525,142619,117637,210655,158595,-68036,-40958
2017/10/11,臺指選擇權,PUT,投信,188,2,187,36,1,-34,210,14,845,114,-635,-100
2017/10/11,臺指選擇權,PUT,外資及陸資,73475,130579,60310,117707,13165,12872,307206,250890,55573,69971,251633,180919
2017/10/12,臺指選擇權,CALL,自營商,115107,260695,117218,300807,-2111,-40112,118053,528537,94929,636532,23124,-107995
2017/10/12,臺指選擇權,CALL,投信,105,572,294,265,-189,308,210,79,816,1250,-606,-1171
2017/10/12,臺指選擇權,CALL,外資及陸資,49384,152327,42244,150403,7140,1924,158516,827372,22584,203999,135932,623373
2017/10/12,臺指選擇權,PUT,自營商,139341,155538,149097,155244,-9756,294,148209,100938,226001,132935,-77792,-31997
2017/10/12,臺指選擇權,PUT,投信,0,0,0,0,0,0,210,7,845,65,-635,-58
2017/10/12,臺指選擇權,PUT,外資及陸資,42733,84515,31285,78785,11448,5730,320062,199188,56981,52884,263081,146304
2017/10/13,臺指選擇權,CALL,自營商,79097,141900,92858,193074,-13761,-51174,111676,515925,102313,687653,9363,-171728
2017/10/13,臺指選擇權,CALL,投信,53,249,55,40,-2,209,210,72,818,1042,-608,-970
2017/10/13,臺指選擇權,CALL,外資及陸資,24113,78106,23920,81234,193,-3129,158585,847710,22460,212896,136125,634814
2017/10/13,臺指選擇權,PUT,自營商,113892,120987,107963,109310,5929,11677,158319,99413,230182,117490,-71863,-18077
2017/10/13,臺指選擇權,PUT,投信,0,0,0,0,0,0,210,7,845,60,-635,-53
2017/10/13,臺指選擇權,PUT,外資及陸資,30251,55786,21411,49667,8840,6119,327989,179540,56068,45387,271921,134153
2017/10/16,臺指選擇權,CALL,自營商,132572,322778,133868,293165,-1296,29613,112111,615003,104044,780708,8067,-165705
2017/10/16,臺指選擇權,CALL,投信,0,0,0,0,0,0,210,126,818,1561,-608,-1435
2017/10/16,臺指選擇權,CALL,外資及陸資,49121,156359,50135,177867,-1014,-21508,160952,995596,25841,263540,135111,732056
2017/10/16,臺指選擇權,PUT,自營商,148726,162118,157985,158770,-9259,3348,165251,100568,246373,117050,-81122,-16482
2017/10/16,臺指選擇權,PUT,投信,212,7,207,476,5,-469,210,4,840,470,-630,-466
2017/10/16,臺指選擇權,PUT,外資及陸資,37880,93796,36789,87813,1091,5983,331792,174213,58780,41397,273012,132816
2017/10/17,臺指選擇權,CALL,自營商,134936,224292,123636,213699,11300,10593,123977,555362,104610,683554,19367,-128192
2017/10/17,臺指選擇權,CALL,投信,233,207,230,282,3,-75,210,21,815,1059,-605,-1038
2017/10/17,臺指選擇權,CALL,外資及陸資,43934,125108,44797,138010,-863,-12903,162423,883490,28175,241636,134248,641854
2017/10/17,臺指選擇權,PUT,自營商,125531,138168,138494,142028,-12963,-3860,163753,134512,257838,153655,-94085,-19143
